0	-8.25873558e-12	-7.99999989e-08
3.16987581e-09	-1.83774259e-09	-7.97849043e-08
0	-4.00021177e-09	-7.97435619e-08
0	3.98435275e-09	-7.97455944e-08
-4.17899863e-09	-1.87446522e-09	-7.96636505e-08
-4.18013632e-09	1.85916965e-09	-7.96644153e-08
4.33828963e-09	1.74530871e-09	-7.96493618e-08
3.07512912e-09	-5.51201775e-09	-7.936002e-08
3.07589138e-09	5.49761037e-09	-7.93625027e-08
-4.03718907e-09	-5.61860198e-09	-7.9230417e-08
-4.03828662e-09	5.60394734e-09	-7.92329308e-08
6.86780769e-09	-3.50223368e-09	-7.90433615e-08
0	-7.92690251e-09	-7.89882295e-08
0	7.91193747e-09	-7.89920704e-08
-9.34356461e-09	-1.73470648e-09	-7.85417265e-08
2.9933306e-09	-9.12451739e-09	-7.85106673e-08
2.99403098e-09	9.11088152e-09	-7.85146528e-08
6.79982461e-09	6.79185255e-09	-7.85082212e-08
-9.06685856e-09	3.65156659e-09	-7.84564391e-08
-3.89949426e-09	-9.29342701e-09	-7.83579668e-08
-3.90054464e-09	9.27959422e-09	-7.83620297e-08
1.00670169e-08	1.47797425e-09	-7.83260184e-08
6.45108607e-09	-8.39958428e-09	-7.81846917e-08
-8.93926484e-09	-7.12665499e-09	-7.78807348e-08
1.09201641e-08	-3.9250817e-09	-7.78156797e-08
0	-1.17328044e-08	-7.77662763e-08
0	1.17189025e-08	-7.77716423e-08
-8.04919653e-09	9.6058205e-09	-7.74462584e-08
3.15963387e-09	-1.25667341e-08	-7.72668131e-08
2.34406639e-09	1.29179305e-08	-7.71928689e-08
-3.76948467e-09	1.2842589e-08	-7.70804694e-08
5.7355178e-09	1.24046539e-08	-7.69536529e-08
-3.26617619e-09	-1.32851992e-08	-7.69471187e-08
-1.38177292e-08	1.52927322e-09	-7.68455146e-08
1.31088884e-08	5.26375661e-09	-7.6740809e-08
1.42602531e-08	-1.72098244e-10	-7.66768273e-08
1.13399544e-08	-9.48368894e-09	-7.64234951e-08
0	-1.53754125e-08	-7.61236332e-08
0	1.53626705e-08	-7.61302186e-08
1.05364263e-08	1.1224144e-08	-7.61136382e-08
-1.3817296e-08	7.14637894e-09	-7.60296632e-08
-8.43597428e-09	-1.3382193e-08	-7.58904684e-08
1.49811774e-08	-5.62023422e-09	-7.57930199e-08
6.4252937e-09	-1.4773422e-08	-7.57336233e-08
2.86554933e-09	-1.60058769e-08	-7.56514201e-08
2.86614148e-09	1.59941216e-08	-7.56577271e-08
-3.64739769e-09	-1.62710643e-08	-7.54200857e-08
-3.02506965e-09	1.65212577e-08	-7.53512861e-08
1.73858663e-08	3.57185089e-09	-7.47899208e-08
-7.75899077e-09	1.60431852e-08	-7.47461071e-08
-1.41667716e-08	-1.13996323e-08	-7.4522067e-08
1.59350281e-08	9.12214711e-09	-7.44105164e-08
-1.33220511e-08	1.28013126e-08	-7.43380275e-08
1.83967349e-08	-1.8263611e-09	-7.43307127e-08
0	-1.88265209e-08	-7.41123404e-08
0	1.88149717e-08	-7.41198483e-08
1.13111926e-08	-1.51133629e-08	-7.40791911e-08
-1.77614113e-08	-6.48686575e-09	-7.40586205e-08
1.52570079e-08	-1.12125391e-08	-7.40421964e-08
-1.88482492e-08	4.0146921e-09	-7.38192517e-08
3.10024468e-09	-1.91139839e-08	-7.3757121e-08
2.49161417e-09	1.96489824e-08	-7.34556733e-08
-3.53965605e-09	1.95063296e-08	-7.34428573e-08
-3.13141611e-09	-1.99290895e-08	-7.31993552e-08
6.73701524e-09	1.90629103e-08	-7.31677406e-08
1.89724863e-08	-7.3291718e-09	-7.30821435e-08
1.40305729e-08	1.4750711e-08	-7.30686831e-08
-1.862464e-08	9.6969363e-09	-7.2603554e-08
-2.11056886e-08	-2.69122709e-09	-7.23954863e-08
2.02685199e-08	7.40199845e-09	-7.21668736e-08
-8.54560253e-09	-1.98299359e-08	-7.21553226e-08
6.34382906e-09	-2.0642796e-08	-7.21532734e-08
2.15750021e-08	1.89705717e-09	-7.21051758e-08
0	-2.20706012e-08	-7.17843627e-08
0	2.20602298e-08	-7.17925235e-08
2.78545678e-09	-2.22558798e-08	-7.14990044e-08
2.78596022e-09	2.22461515e-08	-7.15067042e-08
-1.30564044e-08	1.82957362e-08	-7.14610288e-08
1.50703975e-08	-1.6840501e-08	-7.1362164e-08
1.85137844e-08	1.30184678e-08	-7.13348706e-08
2.24235331e-08	-3.50036942e-09	-7.12841314e-08
-3.44417994e-09	-2.25801193e-08	-7.11645006e-08
-1.59307098e-08	-1.64485253e-08	-7.11174083e-08
-1.9859123e-08	-1.15120373e-08	-7.10711324e-08
-2.90405461e-09	2.28377704e-08	-7.10155401e-08
1.90911371e-08	-1.29448836e-08	-7.09786847e-08
-7.59053675e-09	2.198785e-08	-7.08154686e-08
1.082603e-08	-2.06933261e-08	-7.07370718e-08
1.16765969e-08	2.03377961e-08	-7.0654651e-08
-1.8306487e-08	1.46983709e-08	-7.06328953e-08
2.2840049e-08	-9.04893036e-09	-6.96771806e-08
-2.36747399e-08	6.54876891e-09	-6.96803273e-08
1.62910534e-08	1.86319688e-08	-6.95116923e-08
6.74272451e-09	2.41060878e-08	-6.92530607e-08
0	-2.51018372e-08	-6.91877033e-08
0	2.5092597e-08	-6.91962834e-08
2.44601914e-08	5.6925408e-09	-6.91765327e-08
-2.51846258e-08	1.09220384e-09	-6.90885431e-08
2.76277659e-09	-2.51120184e-08	-6.90368685e-08
2.28747167e-08	1.12860526e-08	-6.88069271e-08
2.55891843e-08	2.41907809e-10	-6.87280578e-08
2.46597377e-09	2.55185592e-08	-6.86831027e-08
-3.36475081e-09	2.54453374e-08	-6.86549775e-08
-2.98286855e-09	-2.58417594e-08	-6.83202991e-08
1.87342318e-08	-1.85592322e-08	-6.79686225e-08
1.44134653e-08	-2.23787932e-08	-6.77206806e-08
-8.180375e-09	-2.53512827e-08	-6.77008748e-08
-2.63035416e-08	-4.29966169e-09	-6.76865549e-08
-1.82653075e-08	1.9462982e-08	-6.76474792e-08
2.62848148e-08	-5.19160364e-09	-6.75449388e-08
2.08122613e-08	1.6913681e-08	-6.7518809e-08
-1.31207272e-08	2.35467255e-08	-6.73787762e-08
2.27869182e-08	-1.46772085e-08	-6.72254411e-08
-2.15305592e-08	-1.65615621e-08	-6.71647466e-08
-2.27365458e-08	1.4905562e-08	-6.71404252e-08
1.22960675e-08	2.45987216e-08	-6.68123988e-08
-1.7289447e-08	-2.14252869e-08	-6.67802529e-08
6.75036088e-09	-2.69429353e-08	-6.65205819e-08
0	-2.79210625e-08	-6.6364603e-08
0	2.79128884e-08	-6.6373405e-08
2.75140683e-09	2.77771239e-08	-6.63732216e-08
-2.53849751e-08	-1.16443061e-08	-6.63568664e-08
2.45699682e-09	-2.81867655e-08	-6.59593944e-08
-7.48816615e-09	2.7367799e-08	-6.58712624e-08
-2.81849419e-09	2.8404546e-08	-6.56826378e-08
2.65266573e-08	-1.07763634e-08	-6.55845142e-08
-3.56660041e-09	-2.84313467e-08	-6.55597513e-08
2.70498974e-08	9.55698568e-09	-6.55212615e-08
2.84522872e-08	3.99674536e-09	-6.54729185e-08
-2.68763629e-08	1.03517963e-08	-6.5394829e-08
1.82714861e-08	2.244992e-08	-6.52312345e-08
-2.88679364e-08	4.92053081e-09	-6.48430597e-08
2.51686733e-08	1.51868225e-08	-6.47139835e-08
2.94080828e-08	-1.40748895e-09	-6.4660267e-08
-1.33533224e-08	-2.62736676e-08	-6.46246154e-08
6.46152982e-09	2.90395621e-08	-6.42983538e-08
1.7894828e-08	-2.40430107e-08	-6.40341663e-08
2.22451827e-08	-2.02656698e-08	-6.38889932e-08
-3.02352122e-08	-4.79683536e-10	-6.37113861e-08
2.74938663e-09	-3.02766497e-08	-6.35134577e-08
-1.8436171e-08	2.42354005e-08	-6.34527192e-08
0	-3.05332247e-08	-6.33511547e-08
0	3.05260428e-08	-6.33600143e-08
2.99237334e-08	-6.89733913e-09	-6.31340799e-08
1.32921544e-08	-2.76923123e-08	-6.31230817e-08
-7.45733254e-09	-2.98228582e-08	-6.30932835e-08
2.4579546e-09	3.0656208e-08	-6.30764437e-08
-3.24628901e-09	3.06293752e-08	-6.3018534e-08
2.27963743e-08	2.07652745e-08	-6.29743555e-08
-2.3387951e-08	2.01847081e-08	-6.2902211e-08
2.62847233e-08	-1.64058624e-08	-6.27877389e-08
-2.78775034e-09	-3.09103814e-08	-6.27227911e-08
