0	0	5e-08
5e-08	0	0
0	5e-08	0
-5e-08	0	0
0	-5e-08	0
0	0	-5e-08
0	3.535533906e-08	3.535533906e-08
3.535533906e-08	3.535533906e-08	0
3.535533906e-08	0	3.535533906e-08
-3.535533906e-08	0	3.535533906e-08
-3.535533906e-08	3.535533906e-08	0
0	-3.535533906e-08	3.535533906e-08
-3.535533906e-08	-3.535533906e-08	0
3.535533906e-08	-3.535533906e-08	0
3.535533906e-08	0	-3.535533906e-08
0	3.535533906e-08	-3.535533906e-08
-3.535533906e-08	0	-3.535533906e-08
0	-3.535533906e-08	-3.535533906e-08
2.041241452e-08	4.082482905e-08	2.041241452e-08
4.082482905e-08	2.041241452e-08	2.041241452e-08
2.041241452e-08	2.041241452e-08	4.082482905e-08
-4.082482905e-08	2.041241452e-08	2.041241452e-08
-2.041241452e-08	4.082482905e-08	2.041241452e-08
-2.041241452e-08	2.041241452e-08	4.082482905e-08
-2.041241452e-08	-4.082482905e-08	2.041241452e-08
-4.082482905e-08	-2.041241452e-08	2.041241452e-08
-2.041241452e-08	-2.041241452e-08	4.082482905e-08
4.082482905e-08	-2.041241452e-08	2.041241452e-08
2.041241452e-08	-4.082482905e-08	2.041241452e-08
2.041241452e-08	-2.041241452e-08	4.082482905e-08
4.082482905e-08	2.041241452e-08	-2.041241452e-08
2.041241452e-08	4.082482905e-08	-2.041241452e-08
2.041241452e-08	2.041241452e-08	-4.082482905e-08
-2.041241452e-08	4.082482905e-08	-2.041241452e-08
-4.082482905e-08	2.041241452e-08	-2.041241452e-08
-2.041241452e-08	2.041241452e-08	-4.082482905e-08
-4.082482905e-08	-2.041241452e-08	-2.041241452e-08
-2.041241452e-08	-4.082482905e-08	-2.041241452e-08
-2.041241452e-08	-2.041241452e-08	-4.082482905e-08
2.041241452e-08	-4.082482905e-08	-2.041241452e-08
4.082482905e-08	-2.041241452e-08	-2.041241452e-08
2.041241452e-08	-2.041241452e-08	-4.082482905e-08
1.913417162e-08	4.619397663e-08	0
0	4.619397663e-08	1.913417162e-08
4.619397663e-08	1.913417162e-08	0
4.619397663e-08	0	1.913417162e-08
1.913417162e-08	0	4.619397663e-08
0	1.913417162e-08	4.619397663e-08
-4.619397663e-08	1.913417162e-08	0
-4.619397663e-08	0	1.913417162e-08
-1.913417162e-08	4.619397663e-08	0
-1.913417162e-08	0	4.619397663e-08
-1.913417162e-08	-4.619397663e-08	0
0	-4.619397663e-08	1.913417162e-08
-4.619397663e-08	-1.913417162e-08	0
0	-1.913417162e-08	4.619397663e-08
4.619397663e-08	-1.913417162e-08	0
1.913417162e-08	-4.619397663e-08	0
4.619397663e-08	0	-1.913417162e-08
0	4.619397663e-08	-1.913417162e-08
0	1.913417162e-08	-4.619397663e-08
1.913417162e-08	0	-4.619397663e-08
-4.619397663e-08	0	-1.913417162e-08
-1.913417162e-08	0	-4.619397663e-08
0	-4.619397663e-08	-1.913417162e-08
0	-1.913417162e-08	-4.619397663e-08
3.198010745e-08	3.198010745e-08	2.132007164e-08
3.198010745e-08	2.132007164e-08	3.198010745e-08
2.132007164e-08	3.198010745e-08	3.198010745e-08
-3.198010745e-08	3.198010745e-08	2.132007164e-08
-2.132007164e-08	3.198010745e-08	3.198010745e-08
-3.198010745e-08	2.132007164e-08	3.198010745e-08
-3.198010745e-08	-3.198010745e-08	2.132007164e-08
-3.198010745e-08	-2.132007164e-08	3.198010745e-08
-2.132007164e-08	-3.198010745e-08	3.198010745e-08
3.198010745e-08	-3.198010745e-08	2.132007164e-08
2.132007164e-08	-3.198010745e-08	3.198010745e-08
3.198010745e-08	-2.132007164e-08	3.198010745e-08
3.198010745e-08	3.198010745e-08	-2.132007164e-08
2.132007164e-08	3.198010745e-08	-3.198010745e-08
3.198010745e-08	2.132007164e-08	-3.198010745e-08
-3.198010745e-08	3.198010745e-08	-2.132007164e-08
-3.198010745e-08	2.132007164e-08	-3.198010745e-08
-2.132007164e-08	3.198010745e-08	-3.198010745e-08
-3.198010745e-08	-3.198010745e-08	-2.132007164e-08
-2.132007164e-08	-3.198010745e-08	-3.198010745e-08
-3.198010745e-08	-2.132007164e-08	-3.198010745e-08
3.198010745e-08	-3.198010745e-08	-2.132007164e-08
3.198010745e-08	-2.132007164e-08	-3.198010745e-08
2.132007164e-08	-3.198010745e-08	-3.198010745e-08
2.023075223e-08	4.451600172e-08	1.044232994e-08
1.044232994e-08	4.451600172e-08	2.023075223e-08
9.937842671e-09	4.798414911e-08	9.937842671e-09
4.798414911e-08	9.937842671e-09	9.937842671e-09
4.451600172e-08	1.044232994e-08	2.023075223e-08
4.451600172e-08	2.023075223e-08	1.044232994e-08
9.937842671e-09	9.937842671e-09	4.798414911e-08
1.044232994e-08	2.023075223e-08	4.451600172e-08
2.023075223e-08	1.044232994e-08	4.451600172e-08
-4.451600172e-08	2.023075223e-08	1.044232994e-08
-4.451600172e-08	1.044232994e-08	2.023075223e-08
-4.798414911e-08	9.937842671e-09	9.937842671e-09
-9.937842671e-09	4.798414911e-08	9.937842671e-09
-1.044232994e-08	4.451600172e-08	2.023075223e-08
-2.023075223e-08	4.451600172e-08	1.044232994e-08
-9.937842671e-09	9.937842671e-09	4.798414911e-08
-2.023075223e-08	1.044232994e-08	4.451600172e-08
-1.044232994e-08	2.023075223e-08	4.451600172e-08
-2.023075223e-08	-4.451600172e-08	1.044232994e-08
-1.044232994e-08	-4.451600172e-08	2.023075223e-08
-9.937842671e-09	-4.798414911e-08	9.937842671e-09
-4.798414911e-08	-9.937842671e-09	9.937842671e-09
-4.451600172e-08	-1.044232994e-08	2.023075223e-08
-4.451600172e-08	-2.023075223e-08	1.044232994e-08
-9.937842671e-09	-9.937842671e-09	4.798414911e-08
-1.044232994e-08	-2.023075223e-08	4.451600172e-08
-2.023075223e-08	-1.044232994e-08	4.451600172e-08
4.451600172e-08	-2.023075223e-08	1.044232994e-08
4.451600172e-08	-1.044232994e-08	2.023075223e-08
4.798414911e-08	-9.937842671e-09	9.937842671e-09
9.937842671e-09	-4.798414911e-08	9.937842671e-09
1.044232994e-08	-4.451600172e-08	2.023075223e-08
2.023075223e-08	-4.451600172e-08	1.044232994e-08
9.937842671e-09	-9.937842671e-09	4.798414911e-08
2.023075223e-08	-1.044232994e-08	4.451600172e-08
1.044232994e-08	-2.023075223e-08	4.451600172e-08
4.451600172e-08	2.023075223e-08	-1.044232994e-08
4.451600172e-08	1.044232994e-08	-2.023075223e-08
4.798414911e-08	9.937842671e-09	-9.937842671e-09
9.937842671e-09	4.798414911e-08	-9.937842671e-09
1.044232994e-08	4.451600172e-08	-2.023075223e-08
2.023075223e-08	4.451600172e-08	-1.044232994e-08
9.937842671e-09	9.937842671e-09	-4.798414911e-08
2.023075223e-08	1.044232994e-08	-4.451600172e-08
1.044232994e-08	2.023075223e-08	-4.451600172e-08
-2.023075223e-08	4.451600172e-08	-1.044232994e-08
-1.044232994e-08	4.451600172e-08	-2.023075223e-08
-9.937842671e-09	4.798414911e-08	-9.937842671e-09
-4.798414911e-08	9.937842671e-09	-9.937842671e-09
-4.451600172e-08	1.044232994e-08	-2.023075223e-08
-4.451600172e-08	2.023075223e-08	-1.044232994e-08
-9.937842671e-09	9.937842671e-09	-4.798414911e-08
-1.044232994e-08	2.023075223e-08	-4.451600172e-08
-2.023075223e-08	1.044232994e-08	-4.451600172e-08
-4.451600172e-08	-2.023075223e-08	-1.044232994e-08
-4.451600172e-08	-1.044232994e-08	-2.023075223e-08
-4.798414911e-08	-9.937842671e-09	-9.937842671e-09
-9.937842671e-09	-4.798414911e-08	-9.937842671e-09
-1.044232994e-08	-4.451600172e-08	-2.023075223e-08
-2.023075223e-08	-4.451600172e-08	-1.044232994e-08
-9.937842671e-09	-9.937842671e-09	-4.798414911e-08
-2.023075223e-08	-1.044232994e-08	-4.451600172e-08
-1.044232994e-08	-2.023075223e-08	-4.451600172e-08
2.023075223e-08	-4.451600172e-08	-1.044232994e-08
1.044232994e-08	-4.451600172e-08	-2.023075223e-08
9.937842671e-09	-4.798414911e-08	-9.937842671e-09
4.798414911e-08	-9.937842671e-09	-9.937842671e-09
4.451600172e-08	-1.044232994e-08	-2.023075223e-08
4.451600172e-08	-2.023075223e-08	-1.044232994e-08
9.937842671e-09	-9.937842671e-09	-4.798414911e-08
1.044232994e-08	-2.023075223e-08	-4.451600172e-08
2.023075223e-08	-1.044232994e-08	-4.451600172e-08
3.943375673e-08	2.886751346e-08	1.056624327e-08
2.886751346e-08	3.943375673e-08	1.056624327e-08
3.943375673e-08	1.056624327e-08	2.886751346e-08
2.886751346e-08	1.056624327e-08	3.943375673e-08
1.056624327e-08	2.886751346e-08	3.943375673e-08
1.056624327e-08	3.943375673e-08	2.886751346e-08
-2.886751346e-08	3.943375673e-08	1.056624327e-08
-3.943375673e-08	2.886751346e-08	1.056624327e-08
-1.056624327e-08	3.943375673e-08	2.886751346e-08
-1.056624327e-08	2.886751346e-08	3.943375673e-08
-2.886751346e-08	1.056624327e-08	3.943375673e-08
-3.943375673e-08	1.056624327e-08	2.886751346e-08
-3.943375673e-08	-2.886751346e-08	1.056624327e-08
-2.886751346e-08	-3.943375673e-08	1.056624327e-08
-3.943375673e-08	-1.056624327e-08	2.886751346e-08
-2.886751346e-08	-1.056624327e-08	3.943375673e-08
-1.056624327e-08	-2.886751346e-08	3.943375673e-08
-1.056624327e-08	-3.943375673e-08	2.886751346e-08
2.886751346e-08	-3.943375673e-08	1.056624327e-08
3.943375673e-08	-2.886751346e-08	1.056624327e-08
1.056624327e-08	-3.943375673e-08	2.886751346e-08
1.056624327e-08	-2.886751346e-08	3.943375673e-08
2.886751346e-08	-1.056624327e-08	3.943375673e-08
3.943375673e-08	-1.056624327e-08	2.886751346e-08
2.886751346e-08	3.943375673e-08	-1.056624327e-08
3.943375673e-08	2.886751346e-08	-1.056624327e-08
1.056624327e-08	3.943375673e-08	-2.886751346e-08
1.056624327e-08	2.886751346e-08	-3.943375673e-08
2.886751346e-08	1.056624327e-08	-3.943375673e-08
3.943375673e-08	1.056624327e-08	-2.886751346e-08
-3.943375673e-08	2.886751346e-08	-1.056624327e-08
-2.886751346e-08	3.943375673e-08	-1.056624327e-08
-3.943375673e-08	1.056624327e-08	-2.886751346e-08
-2.886751346e-08	1.056624327e-08	-3.943375673e-08
-1.056624327e-08	2.886751346e-08	-3.943375673e-08
-1.056624327e-08	3.943375673e-08	-2.886751346e-08
-2.886751346e-08	-3.943375673e-08	-1.056624327e-08
-3.943375673e-08	-2.886751346e-08	-1.056624327e-08
-1.056624327e-08	-3.943375673e-08	-2.886751346e-08
-1.056624327e-08	-2.886751346e-08	-3.943375673e-08
-2.886751346e-08	-1.056624327e-08	-3.943375673e-08
-3.943375673e-08	-1.056624327e-08	-2.886751346e-08
3.943375673e-08	-2.886751346e-08	-1.056624327e-08
2.886751346e-08	-3.943375673e-08	-1.056624327e-08
3.943375673e-08	-1.056624327e-08	-2.886751346e-08
2.886751346e-08	-1.056624327e-08	-3.943375673e-08
1.056624327e-08	-2.886751346e-08	-3.943375673e-08
1.056624327e-08	-3.943375673e-08	-2.886751346e-08
2.777851165e-08	4.157348062e-08	0
0	4.157348062e-08	2.777851165e-08
0	4.903926402e-08	9.754516101e-09
9.754516101e-09	4.903926402e-08	0
4.903926402e-08	0	9.754516101e-09
4.903926402e-08	9.754516101e-09	0
4.157348062e-08	0	2.777851165e-08
4.157348062e-08	2.777851165e-08	0
0	9.754516101e-09	4.903926402e-08
9.754516101e-09	0	4.903926402e-08
0	2.777851165e-08	4.157348062e-08
2.777851165e-08	0	4.157348062e-08
-4.157348062e-08	2.777851165e-08	0
-4.157348062e-08	0	2.777851165e-08
-4.903926402e-08	0	9.754516101e-09
-4.903926402e-08	9.754516101e-09	0
-9.754516101e-09	4.903926402e-08	0
-2.777851165e-08	4.157348062e-08	0
-9.754516101e-09	0	4.903926402e-08
-2.777851165e-08	0	4.157348062e-08
-2.777851165e-08	-4.157348062e-08	0
0	-4.157348062e-08	2.777851165e-08
0	-4.903926402e-08	9.754516101e-09
-9.754516101e-09	-4.903926402e-08	0
-4.903926402e-08	-9.754516101e-09	0
-4.157348062e-08	-2.777851165e-08	0
0	-9.754516101e-09	4.903926402e-08
0	-2.777851165e-08	4.157348062e-08
4.157348062e-08	-2.777851165e-08	0
4.903926402e-08	-9.754516101e-09	0
9.754516101e-09	-4.903926402e-08	0
2.777851165e-08	-4.157348062e-08	0
4.157348062e-08	0	-2.777851165e-08
4.903926402e-08	0	-9.754516101e-09
0	4.903926402e-08	-9.754516101e-09
0	4.157348062e-08	-2.777851165e-08
9.754516101e-09	0	-4.903926402e-08
0	9.754516101e-09	-4.903926402e-08
2.777851165e-08	0	-4.157348062e-08
0	2.777851165e-08	-4.157348062e-08
-4.903926402e-08	0	-9.754516101e-09
-4.157348062e-08	0	-2.777851165e-08
-9.754516101e-09	0	-4.903926402e-08
-2.777851165e-08	0	-4.157348062e-08
0	-4.903926402e-08	-9.754516101e-09
0	-4.157348062e-08	-2.777851165e-08
0	-9.754516101e-09	-4.903926402e-08
0	-2.777851165e-08	-4.157348062e-08
3.234983196e-08	2.69581933e-08	2.69581933e-08
2.69581933e-08	2.69581933e-08	3.234983196e-08
2.69581933e-08	3.234983196e-08	2.69581933e-08
-2.69581933e-08	3.234983196e-08	2.69581933e-08
-2.69581933e-08	2.69581933e-08	3.234983196e-08
-3.234983196e-08	2.69581933e-08	2.69581933e-08
-3.234983196e-08	-2.69581933e-08	2.69581933e-08
-2.69581933e-08	-2.69581933e-08	3.234983196e-08
-2.69581933e-08	-3.234983196e-08	2.69581933e-08
2.69581933e-08	-3.234983196e-08	2.69581933e-08
2.69581933e-08	-2.69581933e-08	3.234983196e-08
3.234983196e-08	-2.69581933e-08	2.69581933e-08
2.69581933e-08	3.234983196e-08	-2.69581933e-08
2.69581933e-08	2.69581933e-08	-3.234983196e-08
3.234983196e-08	2.69581933e-08	-2.69581933e-08
-3.234983196e-08	2.69581933e-08	-2.69581933e-08
-2.69581933e-08	2.69581933e-08	-3.234983196e-08
-2.69581933e-08	3.234983196e-08	-2.69581933e-08
-2.69581933e-08	-3.234983196e-08	-2.69581933e-08
-2.69581933e-08	-2.69581933e-08	-3.234983196e-08
-3.234983196e-08	-2.69581933e-08	-2.69581933e-08
3.234983196e-08	-2.69581933e-08	-2.69581933e-08
2.69581933e-08	-2.69581933e-08	-3.234983196e-08
2.69581933e-08	-3.234983196e-08	-2.69581933e-08
1.548563159e-08	4.494875336e-08	1.548563159e-08
1.025086268e-08	4.65259231e-08	1.517426419e-08
1.517426419e-08	4.65259231e-08	1.025086268e-08
4.65259231e-08	1.025086268e-08	1.517426419e-08
4.494875336e-08	1.548563159e-08	1.548563159e-08
4.65259231e-08	1.517426419e-08	1.025086268e-08
1.025086268e-08	1.517426419e-08	4.65259231e-08
1.548563159e-08	1.548563159e-08	4.494875336e-08
1.517426419e-08	1.025086268e-08	4.65259231e-08
-4.494875336e-08	1.548563159e-08	1.548563159e-08
-4.65259231e-08	1.025086268e-08	1.517426419e-08
-4.65259231e-08	1.517426419e-08	1.025086268e-08
